StartDate,Value (kWh),day_of_week,notes
2016-06-24 21:00:00,2.6830000000000003,4,weekday
2016-06-24 22:00:00,1.97,4,weekday
2016-06-24 23:00:00,2.9619999999999997,4,weekday
2016-06-25 00:00:00,1.986,5,weekend
2016-06-25 01:00:00,1.6569999999999998,5,weekend
2016-06-25 02:00:00,1.3619999999999999,5,weekend
2016-06-25 03:00:00,1.27,5,weekend
2016-06-25 04:00:00,1.287,5,weekend
2016-06-25 05:00:00,1.036,5,weekend
2016-06-25 06:00:00,0.317,5,weekend
2016-06-25 07:00:00,0.375,5,weekend
2016-06-25 08:00:00,0.5329999999999999,5,weekend
2016-06-25 09:00:00,0.396,5,weekend
2016-06-25 10:00:00,0.303,5,weekend
2016-06-25 11:00:00,0.535,5,weekend
2016-06-25 12:00:00,0.379,5,weekend
2016-06-25 13:00:00,2.521,5,weekend
2016-06-25 14:00:00,2.343,5,weekend
2016-06-25 15:00:00,3.389,5,weekend
2016-06-25 16:00:00,2.327,5,weekend
2016-06-25 17:00:00,3.989,5,weekend
2016-06-25 18:00:00,3.14,5,weekend
2016-06-25 19:00:00,2.33,5,weekend
2016-06-25 20:00:00,2.013,5,weekend
2016-06-25 21:00:00,2.405,5,weekend
2016-06-25 22:00:00,3.66,5,weekend
2016-06-25 23:00:00,2.795,5,weekend
2016-06-26 00:00:00,1.8130000000000002,6,weekend
2016-06-26 01:00:00,2.077,6,weekend
2016-06-26 02:00:00,1.6380000000000001,6,weekend
2016-06-26 03:00:00,1.236,6,weekend
2016-06-26 04:00:00,1.17,6,weekend
2016-06-26 05:00:00,0.618,6,weekend
2016-06-26 06:00:00,0.32899999999999996,6,weekend
2016-06-26 07:00:00,0.39,6,weekend
2016-06-26 08:00:00,0.418,6,weekend
2016-06-26 09:00:00,0.469,6,weekend
2016-06-26 10:00:00,0.515,6,weekend
2016-06-26 11:00:00,0.327,6,weekend
2016-06-26 12:00:00,0.316,6,weekend
2016-06-26 13:00:00,0.33799999999999997,6,weekend
2016-06-26 14:00:00,2.667,6,weekend
2016-06-26 15:00:00,4.973,6,weekend
2016-06-26 16:00:00,5.195,6,weekend
2016-06-26 17:00:00,4.646,6,weekend
2016-06-26 18:00:00,2.5180000000000002,6,weekend
2016-06-26 19:00:00,2.418,6,weekend
2016-06-26 20:00:00,2.1519999999999997,6,weekend
2016-06-26 21:00:00,2.9939999999999998,6,weekend
2016-06-26 22:00:00,1.7469999999999999,6,weekend
2016-06-26 23:00:00,1.6119999999999999,6,weekend
2016-06-27 00:00:00,1.252,0,weekday
2016-06-27 01:00:00,1.4580000000000002,0,weekday
2016-06-27 02:00:00,1.531,0,weekday
2016-06-27 03:00:00,0.597,0,weekday
2016-06-27 04:00:00,1.288,0,weekday
2016-06-27 05:00:00,0.615,0,weekday
2016-06-27 06:00:00,0.469,0,weekday
2016-06-27 07:00:00,0.46799999999999997,0,weekday
2016-06-27 08:00:00,0.341,0,weekday
2016-06-27 09:00:00,0.35100000000000003,0,weekday
2016-06-27 10:00:00,0.47600000000000003,0,weekday
2016-06-27 11:00:00,0.7490000000000001,0,weekday
2016-06-27 12:00:00,0.759,0,weekday
2016-06-27 13:00:00,0.938,0,weekday
2016-06-27 14:00:00,0.6729999999999999,0,weekday
2016-06-27 15:00:00,1.3530000000000002,0,weekday
2016-06-27 16:00:00,4.437,0,weekday
2016-06-27 17:00:00,4.633,0,weekday
2016-06-27 18:00:00,4.626,0,weekday
2016-06-27 19:00:00,4.062,0,weekday
2016-06-27 20:00:00,2.852,0,weekday
2016-06-27 21:00:00,3.5839999999999996,0,weekday
2016-06-27 22:00:00,3.2539999999999996,0,weekday
2016-06-27 23:00:00,2.1630000000000003,0,weekday
2016-06-28 00:00:00,1.989,1,weekday
2016-06-28 01:00:00,1.6269999999999998,1,weekday
2016-06-28 02:00:00,1.649,1,weekday
2016-06-28 03:00:00,1.564,1,weekday
2016-06-28 04:00:00,1.0490000000000002,1,weekday
2016-06-28 05:00:00,0.665,1,weekday
2016-06-28 06:00:00,0.461,1,weekday
2016-06-28 07:00:00,0.426,1,weekday
2016-06-28 08:00:00,0.40700000000000003,1,weekday
2016-06-28 09:00:00,0.366,1,weekday
2016-06-28 10:00:00,0.451,1,weekday
2016-06-28 11:00:00,0.6859999999999999,1,weekday
2016-06-28 12:00:00,0.361,1,weekday
2016-06-28 13:00:00,0.375,1,weekday
2016-06-28 14:00:00,0.39399999999999996,1,weekday
2016-06-28 15:00:00,3.657,1,weekday
2016-06-28 16:00:00,3.128,1,weekday
2016-06-28 17:00:00,2.801,1,weekday
2016-06-28 18:00:00,3.22,1,weekday
2016-06-28 19:00:00,2.926,1,weekday
2016-06-28 20:00:00,1.7469999999999999,1,weekday
2016-06-28 21:00:00,3.188,1,weekday
2016-06-28 22:00:00,1.909,1,weekday
2016-06-28 23:00:00,1.614,1,weekday
2016-06-29 00:00:00,0.9740000000000001,2,weekday
2016-06-29 01:00:00,1.14,2,weekday
2016-06-29 02:00:00,0.9690000000000001,2,weekday
2016-06-29 03:00:00,0.696,2,weekday
2016-06-29 04:00:00,0.8240000000000001,2,weekday
2016-06-29 05:00:00,0.621,2,weekday
2016-06-29 06:00:00,0.436,2,weekday
2016-06-29 07:00:00,0.639,2,weekday
2016-06-29 08:00:00,0.419,2,weekday
2016-06-29 09:00:00,0.46399999999999997,2,weekday
2016-06-29 10:00:00,0.603,2,weekday
2016-06-29 11:00:00,0.642,2,weekday
2016-06-29 12:00:00,0.37,2,weekday
2016-06-29 13:00:00,0.313,2,weekday
2016-06-29 14:00:00,0.484,2,weekday
2016-06-29 15:00:00,0.299,2,weekday
2016-06-29 16:00:00,3.594,2,weekday
2016-06-29 17:00:00,5.146,2,weekday
2016-06-29 18:00:00,4.583,2,weekday
2016-06-29 19:00:00,2.464,2,weekday
2016-06-29 20:00:00,1.546,2,weekday
2016-06-29 21:00:00,3.467,2,weekday
2016-06-29 22:00:00,2.5980000000000003,2,weekday
2016-06-29 23:00:00,1.756,2,weekday
2016-06-30 00:00:00,1.355,3,weekday
2016-06-30 01:00:00,1.3159999999999998,3,weekday
2016-06-30 02:00:00,0.9520000000000001,3,weekday
2016-06-30 03:00:00,1.02,3,weekday
2016-06-30 04:00:00,0.943,3,weekday
2016-06-30 05:00:00,0.684,3,weekday
2016-06-30 06:00:00,0.436,3,weekday
2016-06-30 07:00:00,0.434,3,weekday
2016-06-30 08:00:00,0.36,3,weekday
2016-06-30 09:00:00,0.42100000000000004,3,weekday
2016-06-30 10:00:00,0.39799999999999996,3,weekday
2016-06-30 11:00:00,0.434,3,weekday
2016-06-30 12:00:00,0.46399999999999997,3,weekday
2016-06-30 13:00:00,0.552,3,weekday
2016-06-30 14:00:00,0.382,3,weekday
2016-06-30 15:00:00,0.654,3,weekday
2016-06-30 16:00:00,4.238,3,weekday
2016-06-30 17:00:00,4.529,3,weekday
2016-06-30 18:00:00,4.123,3,weekday
2016-06-30 19:00:00,4.0,3,weekday
2016-06-30 20:00:00,2.778,3,weekday
2016-06-30 21:00:00,3.513,3,weekday
2016-06-30 22:00:00,2.549,3,weekday
2016-06-30 23:00:00,1.3969999999999998,3,weekday
2016-01-07 00:00:00,1.5719999999999998,3,weekday
2016-01-07 01:00:00,1.01,3,weekday
2016-01-07 02:00:00,1.26,3,weekday
2016-01-07 03:00:00,1.2570000000000001,3,weekday
2016-01-07 04:00:00,0.9209999999999999,3,weekday
2016-01-07 05:00:00,0.7240000000000001,3,weekday
2016-01-07 06:00:00,0.5720000000000001,3,weekday
2016-01-07 07:00:00,0.569,3,weekday
2016-01-07 08:00:00,0.34700000000000003,3,weekday
2016-01-07 09:00:00,0.33399999999999996,3,weekday
2016-01-07 10:00:00,0.413,3,weekday
2016-01-07 11:00:00,0.424,3,weekday
2016-01-07 12:00:00,0.319,3,weekday
2016-01-07 13:00:00,3.3139999999999996,3,weekday
2016-01-07 14:00:00,5.138999999999999,3,weekday
2016-01-07 15:00:00,4.268,3,weekday
2016-01-07 16:00:00,3.347,3,weekday
2016-01-07 17:00:00,3.298,3,weekday
2016-01-07 18:00:00,2.088,3,weekday
2016-01-07 19:00:00,1.5630000000000002,3,weekday
2016-01-07 20:00:00,2.593,3,weekday
2016-01-07 21:00:00,2.583,3,weekday
2016-01-07 22:00:00,3.24,3,weekday
2016-01-07 23:00:00,2.022,3,weekday
2016-02-07 00:00:00,1.8119999999999998,6,weekend
2016-02-07 01:00:00,1.209,6,weekend
2016-02-07 02:00:00,1.359,6,weekend
2016-02-07 03:00:00,1.4180000000000001,6,weekend
2016-02-07 04:00:00,1.3459999999999999,6,weekend
2016-02-07 05:00:00,0.735,6,weekend
2016-02-07 06:00:00,0.445,6,weekend
2016-02-07 07:00:00,0.573,6,weekend
2016-02-07 08:00:00,0.7929999999999999,6,weekend
2016-02-07 09:00:00,0.526,6,weekend
2016-02-07 10:00:00,0.56,6,weekend
2016-02-07 11:00:00,0.516,6,weekend
2016-02-07 12:00:00,2.099,6,weekend
2016-02-07 13:00:00,5.317,6,weekend
2016-02-07 14:00:00,5.167000000000001,6,weekend
2016-02-07 15:00:00,5.023,6,weekend
2016-02-07 16:00:00,4.581,6,weekend
2016-02-07 17:00:00,4.79,6,weekend
2016-02-07 18:00:00,4.75,6,weekend
2016-02-07 19:00:00,3.522,6,weekend
2016-02-07 20:00:00,2.222,6,weekend
2016-02-07 21:00:00,3.574,6,weekend
2016-02-07 22:00:00,3.554,6,weekend
2016-02-07 23:00:00,3.5189999999999997,6,weekend
2016-03-07 00:00:00,2.281,0,weekday
2016-03-07 01:00:00,1.6580000000000001,0,weekday
2016-03-07 02:00:00,1.791,0,weekday
2016-03-07 03:00:00,1.32,0,weekday
2016-03-07 04:00:00,1.554,0,weekday
2016-03-07 05:00:00,0.775,0,weekday
2016-03-07 06:00:00,0.397,0,weekday
2016-03-07 07:00:00,0.698,0,weekday
2016-03-07 08:00:00,1.3780000000000001,0,weekday
2016-03-07 09:00:00,0.9259999999999999,0,weekday
2016-03-07 10:00:00,1.025,0,weekday
2016-03-07 11:00:00,2.32,0,weekday
2016-03-07 12:00:00,6.446000000000001,0,weekday
2016-03-07 13:00:00,6.142,0,weekday
2016-03-07 14:00:00,4.437,0,weekday
2016-03-07 15:00:00,4.58,0,weekday
2016-03-07 16:00:00,4.354,0,weekday
2016-03-07 17:00:00,4.806,0,weekday
2016-03-07 18:00:00,2.6,0,weekday
2016-03-07 19:00:00,1.7990000000000002,0,weekday
2016-03-07 20:00:00,3.228,0,weekday
2016-03-07 21:00:00,3.847,0,weekday
2016-03-07 22:00:00,2.207,0,weekday
2016-03-07 23:00:00,2.432,0,weekday
2016-04-07 00:00:00,2.539,3,weekday
2016-04-07 01:00:00,2.758,3,weekday
2016-04-07 02:00:00,1.6980000000000002,3,weekday
2016-04-07 03:00:00,2.102,3,weekday
2016-04-07 04:00:00,1.814,3,weekday
2016-04-07 05:00:00,0.976,3,weekday
2016-04-07 06:00:00,0.313,3,weekday
2016-04-07 07:00:00,0.722,3,weekday
2016-04-07 08:00:00,1.038,3,weekday
2016-04-07 09:00:00,1.754,3,weekday
2016-04-07 10:00:00,4.84,3,weekday
2016-04-07 11:00:00,3.935,3,weekday
2016-04-07 12:00:00,3.5789999999999997,3,weekday
2016-04-07 13:00:00,2.932,3,weekday
2016-04-07 14:00:00,2.459,3,weekday
2016-04-07 15:00:00,3.117,3,weekday
2016-04-07 16:00:00,3.7510000000000003,3,weekday
2016-04-07 17:00:00,3.415,3,weekday
2016-04-07 18:00:00,3.3139999999999996,3,weekday
2016-04-07 19:00:00,2.71,3,weekday
2016-04-07 20:00:00,2.65,3,weekday
2016-04-07 21:00:00,2.7569999999999997,3,weekday
2016-04-07 22:00:00,1.992,3,weekday
2016-04-07 23:00:00,1.743,3,weekday
2016-05-07 00:00:00,1.3730000000000002,5,weekend
2016-05-07 01:00:00,1.464,5,weekend
2016-05-07 02:00:00,1.515,5,weekend
2016-05-07 03:00:00,1.23,5,weekend
2016-05-07 04:00:00,1.115,5,weekend
2016-05-07 05:00:00,0.997,5,weekend
2016-05-07 06:00:00,0.40700000000000003,5,weekend
2016-05-07 07:00:00,0.418,5,weekend
2016-05-07 08:00:00,0.444,5,weekend
2016-05-07 09:00:00,0.373,5,weekend
2016-05-07 10:00:00,0.7709999999999999,5,weekend
2016-05-07 11:00:00,0.826,5,weekend
2016-05-07 12:00:00,1.1320000000000001,5,weekend
2016-05-07 13:00:00,0.772,5,weekend
2016-05-07 14:00:00,0.696,5,weekend
2016-05-07 15:00:00,1.751,5,weekend
2016-05-07 16:00:00,5.343,5,weekend
2016-05-07 17:00:00,4.625,5,weekend
2016-05-07 18:00:00,4.4110000000000005,5,weekend
2016-05-07 19:00:00,4.348,5,weekend
2016-05-07 20:00:00,2.98,5,weekend
2016-05-07 21:00:00,4.236000000000001,5,weekend
2016-05-07 22:00:00,2.113,5,weekend
2016-05-07 23:00:00,1.9,5,weekend
2016-06-07 00:00:00,1.2890000000000001,1,weekday
2016-06-07 01:00:00,1.94,1,weekday
2016-06-07 02:00:00,1.479,1,weekday
2016-06-07 03:00:00,1.315,1,weekday
2016-06-07 04:00:00,1.036,1,weekday
2016-06-07 05:00:00,0.925,1,weekday
2016-06-07 06:00:00,0.423,1,weekday
2016-06-07 07:00:00,0.513,1,weekday
2016-06-07 08:00:00,0.852,1,weekday
2016-06-07 09:00:00,0.648,1,weekday
2016-06-07 10:00:00,0.442,1,weekday
2016-06-07 11:00:00,0.8109999999999999,1,weekday
2016-06-07 12:00:00,0.7490000000000001,1,weekday
2016-06-07 13:00:00,0.73,1,weekday
2016-06-07 14:00:00,0.541,1,weekday
2016-06-07 15:00:00,1.693,1,weekday
2016-06-07 16:00:00,5.263999999999999,1,weekday
2016-06-07 17:00:00,4.123,1,weekday
2016-06-07 18:00:00,4.425,1,weekday
2016-06-07 19:00:00,3.852,1,weekday
2016-06-07 20:00:00,2.752,1,weekday
2016-06-07 21:00:00,3.355,1,weekday
2016-06-07 22:00:00,2.211,1,weekday
2016-06-07 23:00:00,1.993,1,weekday
2016-07-07 00:00:00,1.4409999999999998,3,weekday
2016-07-07 01:00:00,1.516,3,weekday
2016-07-07 02:00:00,1.41,3,weekday
2016-07-07 03:00:00,0.97,3,weekday
2016-07-07 04:00:00,1.379,3,weekday
2016-07-07 05:00:00,0.905,3,weekday
2016-07-07 06:00:00,0.401,3,weekday
2016-07-07 07:00:00,0.556,3,weekday
2016-07-07 08:00:00,0.397,3,weekday
2016-07-07 09:00:00,0.264,3,weekday
2016-07-07 10:00:00,0.52,3,weekday
2016-07-07 11:00:00,0.61,3,weekday
2016-07-07 12:00:00,0.501,3,weekday
2016-07-07 13:00:00,0.401,3,weekday
2016-07-07 14:00:00,0.3,3,weekday
2016-07-07 15:00:00,1.285,3,weekday
2016-07-07 16:00:00,5.2589999999999995,3,weekday
2016-07-07 17:00:00,4.324,3,weekday
2016-07-07 18:00:00,4.45,3,weekday
2016-07-07 19:00:00,4.06,3,weekday
2016-07-07 20:00:00,3.096,3,weekday
2016-07-07 21:00:00,3.6,3,weekday
2016-07-07 22:00:00,2.2159999999999997,3,weekday
2016-07-07 23:00:00,1.9709999999999999,3,weekday
2016-08-07 00:00:00,1.48,6,weekend
2016-08-07 01:00:00,1.81,6,weekend
2016-08-07 02:00:00,1.443,6,weekend
2016-08-07 03:00:00,1.139,6,weekend
2016-08-07 04:00:00,1.168,6,weekend
2016-08-07 05:00:00,0.9990000000000001,6,weekend
2016-08-07 06:00:00,0.613,6,weekend
2016-08-07 07:00:00,0.495,6,weekend
2016-08-07 08:00:00,0.37,6,weekend
2016-08-07 09:00:00,0.4,6,weekend
2016-08-07 10:00:00,0.5579999999999999,6,weekend
2016-08-07 11:00:00,0.763,6,weekend
2016-08-07 12:00:00,0.382,6,weekend
2016-08-07 13:00:00,0.392,6,weekend
2016-08-07 14:00:00,0.297,6,weekend
2016-08-07 15:00:00,1.91,6,weekend
2016-08-07 16:00:00,5.189,6,weekend
2016-08-07 17:00:00,4.513,6,weekend
2016-08-07 18:00:00,4.297,6,weekend
2016-08-07 19:00:00,3.8489999999999998,6,weekend
2016-08-07 20:00:00,1.013,6,weekend
2016-08-07 21:00:00,4.542,6,weekend
2016-08-07 22:00:00,3.1839999999999997,6,weekend
2016-08-07 23:00:00,2.51,6,weekend
2016-09-07 00:00:00,2.0380000000000003,2,weekday
2016-09-07 01:00:00,1.369,2,weekday
2016-09-07 02:00:00,1.5090000000000001,2,weekday
2016-09-07 03:00:00,1.067,2,weekday
2016-09-07 04:00:00,1.357,2,weekday
2016-09-07 05:00:00,0.9940000000000001,2,weekday
2016-09-07 06:00:00,0.377,2,weekday
2016-09-07 07:00:00,0.324,2,weekday
2016-09-07 08:00:00,0.385,2,weekday
2016-09-07 09:00:00,0.415,2,weekday
2016-09-07 10:00:00,0.396,2,weekday
2016-09-07 11:00:00,0.52,2,weekday
2016-09-07 12:00:00,0.63,2,weekday
2016-09-07 13:00:00,3.843,2,weekday
2016-09-07 14:00:00,4.665,2,weekday
2016-09-07 15:00:00,4.126,2,weekday
2016-09-07 16:00:00,3.116,2,weekday
2016-09-07 17:00:00,3.612,2,weekday
2016-09-07 18:00:00,3.8110000000000004,2,weekday
2016-09-07 19:00:00,3.137,2,weekday
2016-09-07 20:00:00,2.628,2,weekday
2016-09-07 21:00:00,2.0180000000000002,2,weekday
2016-09-07 22:00:00,2.778,2,weekday
2016-09-07 23:00:00,3.7689999999999997,2,weekday
2016-10-07 00:00:00,2.428,4,weekday
2016-10-07 01:00:00,1.88,4,weekday
2016-10-07 02:00:00,1.854,4,weekday
2016-10-07 03:00:00,1.4669999999999999,4,weekday
2016-10-07 04:00:00,1.696,4,weekday
2016-10-07 05:00:00,0.718,4,weekday
2016-10-07 06:00:00,0.321,4,weekday
2016-10-07 07:00:00,0.33799999999999997,4,weekday
2016-10-07 08:00:00,0.606,4,weekday
2016-10-07 09:00:00,0.405,4,weekday
2016-10-07 10:00:00,0.406,4,weekday
2016-10-07 11:00:00,0.39,4,weekday
2016-10-07 12:00:00,0.34700000000000003,4,weekday
2016-10-07 13:00:00,0.589,4,weekday
2016-10-07 14:00:00,0.44799999999999995,4,weekday
2016-10-07 15:00:00,1.074,4,weekday
2016-10-07 16:00:00,5.181,4,weekday
2016-10-07 17:00:00,5.146,4,weekday
2016-10-07 18:00:00,4.29,4,weekday
2016-10-07 19:00:00,3.222,4,weekday
2016-10-07 20:00:00,2.9619999999999997,4,weekday
2016-10-07 21:00:00,3.78,4,weekday
2016-10-07 22:00:00,2.635,4,weekday
2016-10-07 23:00:00,2.352,4,weekday
2016-11-07 00:00:00,1.02,0,weekday
2016-11-07 01:00:00,1.4340000000000002,0,weekday
2016-11-07 02:00:00,1.423,0,weekday
2016-11-07 03:00:00,1.4169999999999998,0,weekday
2016-11-07 04:00:00,1.047,0,weekday
2016-11-07 05:00:00,0.953,0,weekday
2016-11-07 06:00:00,0.494,0,weekday
2016-11-07 07:00:00,0.38799999999999996,0,weekday
2016-11-07 08:00:00,0.518,0,weekday
2016-11-07 09:00:00,0.43,0,weekday
2016-11-07 10:00:00,0.684,0,weekday
2016-11-07 11:00:00,0.505,0,weekday
2016-11-07 12:00:00,0.737,0,weekday
2016-11-07 13:00:00,0.7,0,weekday
2016-11-07 14:00:00,0.6559999999999999,0,weekday
2016-11-07 15:00:00,2.6180000000000003,0,weekday
2016-11-07 16:00:00,5.194,0,weekday
2016-11-07 17:00:00,4.003,0,weekday
2016-11-07 18:00:00,4.405,0,weekday
2016-11-07 19:00:00,4.345,0,weekday
2016-11-07 20:00:00,3.017,0,weekday
2016-11-07 21:00:00,3.2969999999999997,0,weekday
2016-11-07 22:00:00,2.38,0,weekday
2016-11-07 23:00:00,2.062,0,weekday
2016-12-07 00:00:00,1.445,2,weekday
2016-12-07 01:00:00,1.4880000000000002,2,weekday
2016-12-07 02:00:00,1.475,2,weekday
2016-12-07 03:00:00,1.376,2,weekday
2016-12-07 04:00:00,0.9329999999999999,2,weekday
2016-12-07 05:00:00,0.672,2,weekday
2016-12-07 06:00:00,0.496,2,weekday
2016-12-07 07:00:00,0.518,2,weekday
2016-12-07 08:00:00,0.48200000000000004,2,weekday
2016-12-07 09:00:00,0.321,2,weekday
2016-12-07 10:00:00,0.359,2,weekday
2016-12-07 11:00:00,0.41700000000000004,2,weekday
2016-12-07 12:00:00,0.611,2,weekday
2016-12-07 13:00:00,0.38799999999999996,2,weekday
2016-12-07 14:00:00,0.441,2,weekday
2016-12-07 15:00:00,2.533,2,weekday
2016-12-07 16:00:00,5.138,2,weekday
2016-12-07 17:00:00,3.998,2,weekday
2016-12-07 18:00:00,4.413,2,weekday
2016-12-07 19:00:00,4.522,2,weekday
2016-12-07 20:00:00,3.533,2,weekday
2016-12-07 21:00:00,3.472,2,weekday
2016-12-07 22:00:00,2.441,2,weekday
2016-12-07 23:00:00,1.806,2,weekday
2016-07-13 00:00:00,1.86,2,weekday
2016-07-13 01:00:00,1.5219999999999998,2,weekday
2016-07-13 02:00:00,1.048,2,weekday
2016-07-13 03:00:00,1.4280000000000002,2,weekday
2016-07-13 04:00:00,1.479,2,weekday
2016-07-13 05:00:00,1.03,2,weekday
2016-07-13 06:00:00,0.546,2,weekday
2016-07-13 07:00:00,0.64,2,weekday
2016-07-13 08:00:00,0.541,2,weekday
2016-07-13 09:00:00,0.39799999999999996,2,weekday
2016-07-13 10:00:00,0.318,2,weekday
2016-07-13 11:00:00,0.527,2,weekday
2016-07-13 12:00:00,0.703,2,weekday
2016-07-13 13:00:00,0.47,2,weekday
2016-07-13 14:00:00,0.37,2,weekday
2016-07-13 15:00:00,3.237,2,weekday
2016-07-13 16:00:00,5.22,2,weekday
2016-07-13 17:00:00,4.098,2,weekday
2016-07-13 18:00:00,5.231,2,weekday
2016-07-13 19:00:00,3.122,2,weekday
2016-07-13 20:00:00,2.912,2,weekday
2016-07-13 21:00:00,4.293,2,weekday
2016-07-13 22:00:00,3.613,2,weekday
2016-07-13 23:00:00,2.5540000000000003,2,weekday
2016-07-14 00:00:00,2.177,3,weekday
2016-07-14 01:00:00,1.996,3,weekday
2016-07-14 02:00:00,1.653,3,weekday
2016-07-14 03:00:00,1.248,3,weekday
2016-07-14 04:00:00,1.3880000000000001,3,weekday
2016-07-14 05:00:00,0.7020000000000001,3,weekday
2016-07-14 06:00:00,0.517,3,weekday
2016-07-14 07:00:00,0.434,3,weekday
2016-07-14 08:00:00,0.34600000000000003,3,weekday
2016-07-14 09:00:00,0.433,3,weekday
2016-07-14 10:00:00,0.5720000000000001,3,weekday
2016-07-14 11:00:00,0.684,3,weekday
2016-07-14 12:00:00,0.7559999999999999,3,weekday
2016-07-14 13:00:00,0.6659999999999999,3,weekday
2016-07-14 14:00:00,0.484,3,weekday
2016-07-14 15:00:00,2.524,3,weekday
2016-07-14 16:00:00,5.318,3,weekday
2016-07-14 17:00:00,4.683,3,weekday
2016-07-14 18:00:00,5.03,3,weekday
2016-07-14 19:00:00,4.58,3,weekday
2016-07-14 20:00:00,2.3409999999999997,3,weekday
2016-07-14 21:00:00,4.189,3,weekday
2016-07-14 22:00:00,2.765,3,weekday
2016-07-14 23:00:00,2.738,3,weekday
2016-07-15 00:00:00,1.63,4,vacation
2016-07-15 01:00:00,1.716,4,vacation
2016-07-15 02:00:00,1.232,4,vacation
2016-07-15 03:00:00,0.992,4,vacation
2016-07-15 04:00:00,0.223,4,vacation
2016-07-15 05:00:00,0.19,4,vacation
2016-07-15 06:00:00,0.207,4,vacation
2016-07-15 07:00:00,0.198,4,vacation
2016-07-15 08:00:00,0.185,4,vacation
2016-07-15 09:00:00,0.175,4,vacation
2016-07-15 10:00:00,0.184,4,vacation
2016-07-15 11:00:00,0.201,4,vacation
2016-07-15 12:00:00,0.391,4,vacation
2016-07-15 13:00:00,0.28600000000000003,4,vacation
2016-07-15 14:00:00,0.17300000000000001,4,vacation
2016-07-15 15:00:00,0.16699999999999998,4,vacation
2016-07-15 16:00:00,0.6629999999999999,4,vacation
2016-07-15 17:00:00,1.1740000000000002,4,vacation
2016-07-15 18:00:00,1.281,4,vacation
2016-07-15 19:00:00,1.08,4,vacation
2016-07-15 20:00:00,0.966,4,vacation
2016-07-15 21:00:00,1.662,4,vacation
2016-07-15 22:00:00,0.85,4,vacation
2016-07-15 23:00:00,0.87,4,vacation
2016-07-16 00:00:00,0.55,5,vacation
2016-07-16 01:00:00,0.539,5,vacation
2016-07-16 02:00:00,0.18600000000000003,5,vacation
2016-07-16 03:00:00,0.18100000000000002,5,vacation
2016-07-16 04:00:00,0.203,5,vacation
2016-07-16 05:00:00,0.21,5,vacation
2016-07-16 06:00:00,0.183,5,vacation
2016-07-16 07:00:00,0.187,5,vacation
2016-07-16 08:00:00,0.266,5,vacation
2016-07-16 09:00:00,0.19899999999999998,5,vacation
2016-07-16 10:00:00,0.17800000000000002,5,vacation
2016-07-16 11:00:00,0.18,5,vacation
2016-07-16 12:00:00,0.204,5,vacation
2016-07-16 13:00:00,0.608,5,vacation
2016-07-16 14:00:00,0.7909999999999999,5,vacation
2016-07-16 15:00:00,0.977,5,vacation
2016-07-16 16:00:00,1.2209999999999999,5,vacation
2016-07-16 17:00:00,2.025,5,vacation
2016-07-16 18:00:00,1.569,5,vacation
2016-07-16 19:00:00,1.354,5,vacation
2016-07-16 20:00:00,1.012,5,vacation
2016-07-16 21:00:00,1.8969999999999998,5,vacation
2016-07-16 22:00:00,1.054,5,vacation
2016-07-16 23:00:00,0.525,5,vacation
2016-07-17 00:00:00,0.795,6,vacation
2016-07-17 01:00:00,0.267,6,vacation
2016-07-17 02:00:00,0.5489999999999999,6,vacation
2016-07-17 03:00:00,0.20600000000000002,6,vacation
2016-07-17 04:00:00,0.217,6,vacation
2016-07-17 05:00:00,0.18899999999999997,6,vacation
2016-07-17 06:00:00,0.195,6,vacation
2016-07-17 07:00:00,0.17800000000000002,6,vacation
2016-07-17 08:00:00,0.221,6,vacation
2016-07-17 09:00:00,0.18100000000000002,6,vacation
