date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2012-05-01,barking and dagenham,166503,E09000002,101,1500.0,1
2012-06-01,barking and dagenham,168049,E09000002,127,1412.0,1
2012-07-01,barking and dagenham,168007,E09000002,134,1450.0,1
2012-08-01,barking and dagenham,166180,E09000002,122,1402.0,1
2012-09-01,barking and dagenham,165304,E09000002,90,1304.0,1
2012-10-01,barking and dagenham,165328,E09000002,102,1431.0,1
2012-11-01,barking and dagenham,166508,E09000002,119,1516.0,1
2012-12-01,barking and dagenham,167813,E09000002,114,1363.0,1
2013-01-01,barking and dagenham,167919,E09000002,92,1558.0,1
2013-02-01,barking and dagenham,169461,E09000002,120,1492.0,1
2013-03-01,barking and dagenham,169414,E09000002,96,1449.0,1
2013-04-01,barking and dagenham,169968,E09000002,107,1359.0,1
2013-05-01,barking and dagenham,170475,E09000002,135,1363.0,1
2013-06-01,barking and dagenham,172652,E09000002,132,1265.0,1
2013-07-01,barking and dagenham,174604,E09000002,165,1500.0,1
2013-08-01,barking and dagenham,173720,E09000002,192,1279.0,1
2013-09-01,barking and dagenham,174761,E09000002,147,1265.0,1
2013-10-01,barking and dagenham,176821,E09000002,175,1372.0,1
2013-11-01,barking and dagenham,181910,E09000002,215,1416.0,1
2013-12-01,barking and dagenham,183099,E09000002,212,1217.0,1
2014-01-01,barking and dagenham,184884,E09000002,127,1311.0,1
2014-02-01,barking and dagenham,185428,E09000002,156,1253.0,1
2014-03-01,barking and dagenham,189877,E09000002,158,1507.0,1
2014-04-01,barking and dagenham,193077,E09000002,157,1253.0,1
2014-05-01,barking and dagenham,196620,E09000002,166,1324.0,1
2014-06-01,barking and dagenham,198040,E09000002,162,1353.0,1
2014-07-01,barking and dagenham,201936,E09000002,209,1403.0,1
2014-08-01,barking and dagenham,204974,E09000002,202,1289.0,1
2014-09-01,barking and dagenham,210412,E09000002,185,1414.0,1
2014-10-01,barking and dagenham,213903,E09000002,237,1359.0,1
2014-11-01,barking and dagenham,216631,E09000002,201,1477.0,1
2014-12-01,barking and dagenham,218285,E09000002,299,1285.0,1
2015-01-01,barking and dagenham,220070,E09000002,204,1308.0,1
2015-02-01,barking and dagenham,222919,E09000002,184,1221.0,1
2015-03-01,barking and dagenham,222417,E09000002,183,1549.0,1
2015-04-01,barking and dagenham,222176,E09000002,162,1342.0,1
2015-05-01,barking and dagenham,221826,E09000002,167,1496.0,1
2015-06-01,barking and dagenham,227558,E09000002,218,1440.0,1
2015-07-01,barking and dagenham,235702,E09000002,200,1584.0,1
2015-08-01,barking and dagenham,241735,E09000002,185,1411.0,1
2015-09-01,barking and dagenham,243479,E09000002,209,1436.0,1
2015-10-01,barking and dagenham,243539,E09000002,235,1395.0,1
2015-11-01,barking and dagenham,246955,E09000002,221,1517.0,1
2015-12-01,barking and dagenham,253145,E09000002,237,1481.0,1
2016-01-01,barking and dagenham,258758,E09000002,158,1423.0,1
2016-02-01,barking and dagenham,262861,E09000002,214,1417.0,1
2016-03-01,barking and dagenham,266209,E09000002,351,1555.0,1
2016-04-01,barking and dagenham,266744,E09000002,137,1414.0,1
2016-05-01,barking and dagenham,268081,E09000002,144,1649.0,1
2016-06-01,barking and dagenham,269318,E09000002,179,1552.0,1
2016-07-01,barking and dagenham,274243,E09000002,182,1621.0,1
2016-08-01,barking and dagenham,279484,E09000002,159,1445.0,1
2016-09-01,barking and dagenham,283654,E09000002,187,1460.0,1
2016-10-01,barking and dagenham,286210,E09000002,160,1411.0,1
2016-11-01,barking and dagenham,285853,E09000002,178,1394.0,1
2016-12-01,barking and dagenham,285622,E09000002,154,1349.0,1
2017-01-01,barking and dagenham,282441,E09000002,129,1379.0,1
2017-02-01,barking and dagenham,280698,E09000002,146,1412.0,1
2017-03-01,barking and dagenham,278213,E09000002,223,1603.0,1
2017-04-01,barking and dagenham,280567,E09000002,125,1497.0,1
2017-05-01,barking and dagenham,286018,E09000002,174,1706.0,1
2017-06-01,barking and dagenham,289569,E09000002,192,1581.0,1
2017-07-01,barking and dagenham,291727,E09000002,160,1718.0,1
2017-08-01,barking and dagenham,290965,E09000002,164,1606.0,1
2017-09-01,barking and dagenham,292519,E09000002,178,1553.0,1
2017-10-01,barking and dagenham,293390,E09000002,206,1633.0,1
2017-11-01,barking and dagenham,293796,E09000002,193,1523.0,1
2017-12-01,barking and dagenham,292915,E09000002,180,1463.0,1
2018-01-01,barking and dagenham,291548,E09000002,154,1502.0,1
2018-02-01,barking and dagenham,292777,E09000002,150,1423.0,1
2018-03-01,barking and dagenham,291723,E09000002,160,1605.0,1
2018-04-01,barking and dagenham,291184,E09000002,150,1453.0,1
2018-05-01,barking and dagenham,290239,E09000002,166,1504.0,1
2018-06-01,barking and dagenham,294236,E09000002,172,1569.0,1
2018-07-01,barking and dagenham,294953,E09000002,211,1612.0,1
2018-08-01,barking and dagenham,295908,E09000002,151,1460.0,1
2018-09-01,barking and dagenham,296424,E09000002,148,1467.0,1
2018-10-01,barking and dagenham,299648,E09000002,161,1582.0,1
2018-11-01,barking and dagenham,302606,E09000002,169,1560.0,1
2018-12-01,barking and dagenham,301114,E09000002,141,1544.0,1
2019-01-01,barking and dagenham,297181,E09000002,119,1576.0,1
2019-02-01,barking and dagenham,293881,E09000002,139,1576.0,1
2019-03-01,barking and dagenham,294585,E09000002,154,1711.0,1
2019-04-01,barking and dagenham,296360,E09000002,119,1681.0,1
2019-05-01,barking and dagenham,296555,E09000002,109,1830.0,1
2019-06-01,barking and dagenham,295600,E09000002,124,1698.0,1
2019-07-01,barking and dagenham,299538,E09000002,141,1820.0,1
2019-08-01,barking and dagenham,300702,E09000002,154,1550.0,1
2019-09-01,barking and dagenham,305277,E09000002,125,1649.0,1
2019-10-01,barking and dagenham,304153,E09000002,131,1794.0,1
2019-11-01,barking and dagenham,305882,E09000002,124,1653.0,1
2019-12-01,barking and dagenham,301816,E09000002,,1659.0,1
2020-01-01,barking and dagenham,301057,E09000002,,1680.0,1
1995-01-01,barnet,93285,E09000003,332,,1
1995-02-01,barnet,93190,E09000003,327,,1
1995-03-01,barnet,92248,E09000003,384,,1
1995-04-01,barnet,90763,E09000003,304,,1
1995-05-01,barnet,90258,E09000003,393,,1
1995-06-01,barnet,90107,E09000003,436,,1
1995-07-01,barnet,91441,E09000003,429,,1
1995-08-01,barnet,92361,E09000003,425,,1
1995-09-01,barnet,93273,E09000003,423,,1
1995-10-01,barnet,92567,E09000003,396,,1
1995-11-01,barnet,90883,E09000003,405,,1
1995-12-01,barnet,91134,E09000003,435,,1
1996-01-01,barnet,91111,E09000003,357,,1
1996-02-01,barnet,92430,E09000003,358,,1
1996-03-01,barnet,91410,E09000003,454,,1
1996-04-01,barnet,92394,E09000003,470,,1
1996-05-01,barnet,91059,E09000003,509,,1
1996-06-01,barnet,91978,E09000003,554,,1
1996-07-01,barnet,92444,E09000003,643,,1
1996-08-01,barnet,95516,E09000003,574,,1
1996-09-01,barnet,97490,E09000003,533,,1
1996-10-01,barnet,97844,E09000003,594,,1
1996-11-01,barnet,97155,E09000003,557,,1
1996-12-01,barnet,97174,E09000003,548,,1
1997-01-01,barnet,98559,E09000003,468,,1
1997-02-01,barnet,100076,E09000003,461,,1
1997-03-01,barnet,101130,E09000003,429,,1
1997-04-01,barnet,101201,E09000003,516,,1
1997-05-01,barnet,103287,E09000003,561,,1
1997-06-01,barnet,104609,E09000003,599,,1
1997-07-01,barnet,107235,E09000003,726,,1
1997-08-01,barnet,108730,E09000003,604,,1
1997-09-01,barnet,112380,E09000003,656,,1
1997-10-01,barnet,114515,E09000003,608,,1
1997-11-01,barnet,115356,E09000003,541,,1
1997-12-01,barnet,115521,E09000003,519,,1
1998-01-01,barnet,115902,E09000003,437,,1
1998-02-01,barnet,116995,E09000003,439,,1
1998-03-01,barnet,118866,E09000003,506,,1
1998-04-01,barnet,120487,E09000003,539,,1
1998-05-01,barnet,122608,E09000003,514,,1
1998-06-01,barnet,122490,E09000003,551,,1
1998-07-01,barnet,124040,E09000003,673,,1
1998-08-01,barnet,125041,E09000003,593,,1
1998-09-01,barnet,125320,E09000003,601,,1
1998-10-01,barnet,125719,E09000003,495,,1
1998-11-01,barnet,125086,E09000003,490,,1
1998-12-01,barnet,125757,E09000003,531,,1
1999-01-01,barnet,126189,E09000003,417,,1
1999-02-01,barnet,127017,E09000003,412,,1
1999-03-01,barnet,126902,E09000003,583,,1
1999-04-01,barnet,127883,E09000003,557,,1
1999-05-01,barnet,129393,E09000003,569,,1
1999-06-01,barnet,132608,E09000003,706,,1
1999-07-01,barnet,136102,E09000003,865,,1
1999-08-01,barnet,139741,E09000003,721,,1
1999-09-01,barnet,143596,E09000003,709,,1
1999-10-01,barnet,145287,E09000003,669,,1
1999-11-01,barnet,147825,E09000003,660,,1
1999-12-01,barnet,149510,E09000003,619,,1
2000-01-01,barnet,153676,E09000003,489,,1
2000-02-01,barnet,156797,E09000003,463,,1
2000-03-01,barnet,159939,E09000003,659,,1
2000-04-01,barnet,162988,E09000003,550,,1
2000-05-01,barnet,165737,E09000003,600,,1
2000-06-01,barnet,169025,E09000003,615,,1
2000-07-01,barnet,170521,E09000003,542,,1
2000-08-01,barnet,173966,E09000003,544,,1
2000-09-01,barnet,175610,E09000003,535,,1
2000-10-01,barnet,176603,E09000003,475,,1
2000-11-01,barnet,175250,E09000003,500,,1
2000-12-01,barnet,175320,E09000003,553,,1
2001-01-01,barnet,175475,E09000003,450,2338.0,1
2001-02-01,barnet,178108,E09000003,388,2290.0,1
2001-03-01,barnet,178226,E09000003,537,2328.0,1
2001-04-01,barnet,178813,E09000003,527,2180.0,1
2001-05-01,barnet,178636,E09000003,613,2870.0,1
2001-06-01,barnet,181194,E09000003,659,2411.0,1
2001-07-01,barnet,183941,E09000003,693,2438.0,1
2001-08-01,barnet,187691,E09000003,753,2225.0,1
2001-09-01,barnet,190954,E09000003,569,2103.0,1
2001-10-01,barnet,194320,E09000003,566,2336.0,1
2001-11-01,barnet,198610,E09000003,581,2394.0,1
2001-12-01,barnet,200792,E09000003,467,2146.0,1
2002-01-01,barnet,203249,E09000003,501,2373.0,1
2002-02-01,barnet,202713,E09000003,482,2143.0,1
2002-03-01,barnet,204694,E09000003,574,2334.0,1
2002-04-01,barnet,208077,E09000003,585,2201.0,1
2002-05-01,barnet,214594,E09000003,666,2458.0,1
2002-06-01,barnet,219793,E09000003,603,2261.0,1
2002-07-01,barnet,227129,E09000003,754,2581.0,1
2002-08-01,barnet,230537,E09000003,761,2440.0,1
2002-09-01,barnet,233748,E09000003,570,2433.0,1
2002-10-01,barnet,232184,E09000003,615,2610.0,1
2002-11-01,barnet,235730,E09000003,570,2586.0,1
2002-12-01,barnet,236506,E09000003,634,2324.0,1
2003-01-01,barnet,244239,E09000003,507,2614.0,1
2003-02-01,barnet,245752,E09000003,427,2418.0,1
2003-03-01,barnet,250708,E09000003,421,2552.0,1
2003-04-01,barnet,246175,E09000003,434,2557.0,1
2003-05-01,barnet,244449,E09000003,450,2581.0,1
2003-06-01,barnet,244464,E09000003,463,2681.0,1
2003-07-01,barnet,250826,E09000003,520,2839.0,1
2003-08-01,barnet,254882,E09000003,574,2559.0,1
2003-09-01,barnet,257504,E09000003,588,2635.0,1
2003-10-01,barnet,257724,E09000003,623,2560.0,1
2003-11-01,barnet,257772,E09000003,572,2506.0,1
2003-12-01,barnet,260059,E09000003,629,2365.0,1
2004-01-01,barnet,259868,E09000003,556,2751.0,1
2004-02-01,barnet,261559,E09000003,500,2595.0,1
2004-03-01,barnet,261478,E09000003,607,2873.0,1
2004-04-01,barnet,263774,E09000003,599,2616.0,1
2004-05-01,barnet,269023,E09000003,492,2812.0,1
2004-06-01,barnet,272859,E09000003,713,2705.0,1
2004-07-01,barnet,276811,E09000003,735,2847.0,1
2004-08-01,barnet,276712,E09000003,618,2721.0,1
2004-09-01,barnet,278219,E09000003,483,2763.0,1
2004-10-01,barnet,278320,E09000003,491,2781.0,1
2004-11-01,barnet,282306,E09000003,433,2893.0,1
2004-12-01,barnet,281320,E09000003,464,2609.0,1
2005-01-01,barnet,282820,E09000003,336,2710.0,1
2005-02-01,barnet,277154,E09000003,296,2343.0,1
2005-03-01,barnet,274216,E09000003,363,2689.0,1
2005-04-01,barnet,272772,E09000003,439,2714.0,1
2005-05-01,barnet,273841,E09000003,434,2630.0,1
2005-06-01,barnet,279515,E09000003,502,2593.0,1
2005-07-01,barnet,279928,E09000003,489,2605.0,1
2005-08-01,barnet,282066,E09000003,503,2419.0,1
2005-09-01,barnet,283148,E09000003,531,2585.0,1
2005-10-01,barnet,283024,E09000003,474,2831.0,1
2005-11-01,barnet,283421,E09000003,489,2762.0,1
2005-12-01,barnet,281611,E09000003,524,2485.0,1
2006-01-01,barnet,282334,E09000003,435,2551.0,1
2006-02-01,barnet,281120,E09000003,443,2290.0,1
2006-03-01,barnet,281674,E09000003,512,2646.0,1
2006-04-01,barnet,283206,E09000003,459,2585.0,1
2006-05-01,barnet,286462,E09000003,497,2403.0,1
2006-06-01,barnet,287725,E09000003,633,2300.0,1
2006-07-01,barnet,292435,E09000003,660,2284.0,1
2006-08-01,barnet,296104,E09000003,696,2311.0,1
2006-09-01,barnet,300381,E09000003,604,2356.0,1
2006-10-01,barnet,299832,E09000003,586,2417.0,1
2006-11-01,barnet,300765,E09000003,619,2456.0,1
2006-12-01,barnet,304015,E09000003,608,2343.0,1
2007-01-01,barnet,306484,E09000003,505,2376.0,1
2007-02-01,barnet,309910,E09000003,494,2076.0,1
2007-03-01,barnet,310377,E09000003,593,2092.0,1
2007-04-01,barnet,313521,E09000003,511,2139.0,1
2007-05-01,barnet,318831,E09000003,568,2342.0,1
2007-06-01,barnet,323805,E09000003,679,2307.0,1
2007-07-01,barnet,331745,E09000003,661,2242.0,1
2007-08-01,barnet,334689,E09000003,688,2166.0,1
2007-09-01,barnet,340987,E09000003,629,2101.0,1
2007-10-01,barnet,342548,E09000003,638,2149.0,1
2007-11-01,barnet,345869,E09000003,528,2256.0,1
2007-12-01,barnet,344219,E09000003,367,1920.0,1
2008-01-01,barnet,344480,E09000003,354,2157.0,1
2008-02-01,barnet,339644,E09000003,347,1880.0,1
2008-03-01,barnet,335896,E09000003,333,2144.0,1
2008-04-01,barnet,333836,E09000003,314,2140.0,1
2008-05-01,barnet,338033,E09000003,372,2281.0,1
2008-06-01,barnet,340825,E09000003,317,2155.0,1
2008-07-01,barnet,337540,E09000003,326,2231.0,1
2008-08-01,barnet,329269,E09000003,244,1977.0,1
2008-09-01,barnet,320831,E09000003,234,1982.0,1
2008-10-01,barnet,318948,E09000003,231,2242.0,1
2008-11-01,barnet,314868,E09000003,176,2195.0,1
2008-12-01,barnet,306110,E09000003,190,2169.0,1
2009-01-01,barnet,294598,E09000003,139,2201.0,1
2009-02-01,barnet,289251,E09000003,153,1809.0,1
2009-03-01,barnet,288719,E09000003,157,2189.0,1
2009-04-01,barnet,286601,E09000003,184,2024.0,1
2009-05-01,barnet,288396,E09000003,191,2200.0,1
2009-06-01,barnet,291608,E09000003,212,2196.0,1
2009-07-01,barnet,301141,E09000003,327,2234.0,1
2009-08-01,barnet,305077,E09000003,314,2035.0,1
2009-09-01,barnet,310670,E09000003,362,2114.0,1
2009-10-01,barnet,309970,E09000003,395,2222.0,1
2009-11-01,barnet,310970,E09000003,366,2219.0,1
2009-12-01,barnet,312235,E09000003,370,1967.0,1
2010-01-01,barnet,316926,E09000003,268,2039.0,1
2010-02-01,barnet,318995,E09000003,272,2174.0,1
2010-03-01,barnet,324873,E09000003,321,2277.0,1
2010-04-01,barnet,327955,E09000003,260,2038.0,1
2010-05-01,barnet,331168,E09000003,333,2098.0,1
2010-06-01,barnet,330965,E09000003,400,2273.0,1
2010-07-01,barnet,336380,E09000003,424,2182.0,1
2010-08-01,barnet,341812,E09000003,425,2059.0,1
2010-09-01,barnet,347747,E09000003,395,2156.0,1
2010-10-01,barnet,344010,E09000003,374,2252.0,1
2010-11-01,barnet,341702,E09000003,368,2171.0,1
2010-12-01,barnet,335004,E09000003,303,1921.0,1
2011-01-01,barnet,337575,E09000003,246,2194.0,1
2011-02-01,barnet,339623,E09000003,231,2047.0,1
2011-03-01,barnet,345258,E09000003,298,2316.0,1
2011-04-01,barnet,340441,E09000003,250,2243.0,1
2011-05-01,barnet,335305,E09000003,295,2326.0,1
2011-06-01,barnet,330259,E09000003,322,2338.0,1
2011-07-01,barnet,332255,E09000003,372,2352.0,1
2011-08-01,barnet,334216,E09000003,374,2096.0,1
2011-09-01,barnet,339125,E09000003,399,1978.0,1
2011-10-01,barnet,340673,E09000003,357,2183.0,1
2011-11-01,barnet,346353,E09000003,369,2287.0,1
2011-12-01,barnet,346653,E09000003,395,2033.0,1
2012-01-01,barnet,351280,E09000003,300,1996.0,1
2012-02-01,barnet,352048,E09000003,311,2039.0,1
2012-03-01,barnet,348611,E09000003,364,2400.0,1
2012-04-01,barnet,351150,E09000003,279,2097.0,1
2012-05-01,barnet,353469,E09000003,341,2135.0,1
2012-06-01,barnet,361667,E09000003,380,2170.0,1
2012-07-01,barnet,362335,E09000003,321,2184.0,1
2012-08-01,barnet,362586,E09000003,392,1995.0,1
2012-09-01,barnet,367109,E09000003,379,1926.0,1
2012-10-01,barnet,366527,E09000003,337,2211.0,1
2012-11-01,barnet,365376,E09000003,339,2460.0,1
2012-12-01,barnet,361371,E09000003,312,2049.0,1
2013-01-01,barnet,362880,E09000003,337,2089.0,1
2013-02-01,barnet,363064,E09000003,321,1921.0,1
2013-03-01,barnet,363754,E09000003,417,2133.0,1
2013-04-01,barnet,361907,E09000003,338,1817.0,1
2013-05-01,barnet,364637,E09000003,402,1881.0,1
2013-06-01,barnet,367754,E09000003,325,1882.0,1
2013-07-01,barnet,377520,E09000003,457,1966.0,1
2013-08-01,barnet,382032,E09000003,505,1703.0,1
2013-09-01,barnet,385304,E09000003,418,1800.0,1
2013-10-01,barnet,385629,E09000003,445,2011.0,1
2013-11-01,barnet,390598,E09000003,438,2040.0,1
2013-12-01,barnet,392168,E09000003,368,1971.0,1
2014-01-01,barnet,398384,E09000003,410,1857.0,1
2014-02-01,barnet,403842,E09000003,397,1796.0,1
2014-03-01,barnet,411453,E09000003,388,2006.0,1
2014-04-01,barnet,414855,E09000003,416,1917.0,1
2014-05-01,barnet,421203,E09000003,383,1954.0,1
2014-06-01,barnet,428806,E09000003,427,1766.0,1
2014-07-01,barnet,438505,E09000003,516,1975.0,1
2014-08-01,barnet,446443,E09000003,465,1897.0,1
2014-09-01,barnet,450728,E09000003,432,1870.0,1
2014-10-01,barnet,451041,E09000003,451,2058.0,1
2014-11-01,barnet,448523,E09000003,376,1989.0,1
2014-12-01,barnet,450577,E09000003,397,1950.0,1
2015-01-01,barnet,461383,E09000003,353,1994.0,1
2015-02-01,barnet,471363,E09000003,378,1848.0,1
2015-03-01,barnet,473233,E09000003,421,1976.0,1
2015-04-01,barnet,472033,E09000003,325,1925.0,1
2015-05-01,barnet,466125,E09000003,375,1963.0,1
2015-06-01,barnet,473322,E09000003,449,2113.0,1
2015-07-01,barnet,470262,E09000003,470,2193.0,1
2015-08-01,barnet,478796,E09000003,416,2013.0,1
2015-09-01,barnet,484487,E09000003,440,1981.0,1
2015-10-01,barnet,492110,E09000003,547,2267.0,1
2015-11-01,barnet,499850,E09000003,506,2208.0,1
2015-12-01,barnet,501293,E09000003,445,2142.0,1
2016-01-01,barnet,512166,E09000003,357,2051.0,1
2016-02-01,barnet,509863,E09000003,395,1974.0,1
2016-03-01,barnet,513342,E09000003,891,2155.0,1
